Density 0.1,Density 0.2,Density 0.3
0.3270249096012062,-0.004766918796505774,-0.008448770402994132
0.32836785246339084,-0.00402902732379929,-0.007016079387547075
0.3184868073149034,-0.006224149016582385,-0.007353096125597202
0.3184868073149034,-0.004827936430079787,-0.006913243920729857
0.31901454058914513,-0.0011878810575359116,-0.008788433912888942
0.31996376787893127,-0.0026614559217692365,-0.010585219194106897
0.32056330647092,-0.004135853025867519,-0.01076260596517186
0.3215369732979653,-0.006397613308932018,-0.010016848694162377
0.3480142889242767,-0.00628125293376867,-0.01086954685473304
0.3399472976958489,-0.0036510197020072155,-0.010383696024073828
0.3328509067563661,-0.003353589641547068,-0.010636959567505754
0.3293151539487457,-0.002809924041306462,-0.010057540647157474
0.32973939267326696,-0.0015355957044358905,-0.010295936903649086
0.33276200463573846,-0.0010138227428776953,-0.009938833561454356
0.31777445921821734,-0.00408655342310363,-0.011132211243580433
0.32027716366959086,-0.005457601092792391,-0.011560143429276049
0.3183224044136211,-0.004292669209346176,-0.009649848225634037
0.31581969996224757,-0.006769748950369507,-0.009597306676834727
0.3256907895556395,-0.005191943834751793,-0.009595008879003199
0.32647624998298613,-0.005077367970997625,-0.009639551409428019
0.3101503143491691,-0.003257111438819295,-0.009350918366071943
0.3101503143491691,-0.004554776298453665,-0.008691999283420434
0.3101503143491691,-0.006370078539151175,-0.009111047287640327
0.31085188433201,-0.007220133496238461,-0.0087755601331874
0.30797491645622627,-0.00689863877851614,-0.007141339390522815
0.3088255277012952,-0.006552376130993991,-0.006871458812280798
0.3088255277012952,-0.008206391321051996,-0.0076833886740013384
0.30866594880295084,-0.007754806394898805,-0.006544287747588668
0.3091539716469474,-0.006967412926135838,-0.008040331872089433
0.32619434072287745,-0.004083801579185318,-0.006852814252928839
0.3270097746653456,-0.003956842194819643,-0.008023590006606168
0.3270097746653456,-0.00380849321164507,-0.007316365233900315
0.3270097746653456,-0.0032487185234858214,-0.006789308488270451
0.31605816363184813,-0.003252105438071171,-0.0053536804825717755
0.3160581636318482,-0.003052756920520624,-0.005640237584243887
0.3189829908907521,-0.002854759174354495,-0.006044993301120932
0.3206390910355095,-0.004005957502351375,-0.008503195390177359
0.3211413716897609,-0.004400321905327115,-0.008019444841689666
0.3202525131733154,-0.004765499171704978,-0.00720415242540391
0.3210304010142543,-0.0035346684098708954,-0.007108804501108543
0.30686230329689135,-0.003915709064844401,-0.007261823385200709
0.3135557594698792,-0.004536796951280097,-0.008346083982262663
0.31284073766203285,-0.005963894222206361,-0.007554256280353112
0.32736582351832394,-0.0058873513739860685,-0.010056751205536224
0.33967385084352125,-0.0037199044371172317,-0.009790649402813696
0.33974374531056606,-0.0024055061514261645,-0.00987607539118841
0.3385032586728547,-0.0036001614053343747,-0.010442476675656308
0.3377882368650083,-0.003238006658305585,-0.009121657724297126
0.33744925528323977,-0.004453467380366089,-0.00798375962146533
